"시설번호","시설유형코드","시도명","시군구명","시군구코드","소재지도로명주소","소재지지번주소","위도","경도","상세위치","안전센터명","보호틀유무","사용가능여부","설치년도","배관깊이","출수압력","배관지름","관할소방서명","관할소방서전화번호","데이터기준일자","제공기관코드","제공기관명"
"함양-상-90","01","경상남도","함양군","48870","경상남도 함양군 함양읍 용평중앙길 9","경상남도 함양군 함양읍 용평리 712-2","35.5187178","127.727759","제일약국,제일지업사 옆 / 성실약국 맞은편","함양센터","N","Y","2011","1","2.5","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-89","01","경상남도","함양군","48870","경상남도 함양군 함양읍 원교길 46-9","경상남도 함양군 함양읍 교산리 796","35.5297941518","127.7272548986","함양향교 앞 화단 내 / 함양향교 태극루 뒤","함양센터","N","Y","2011","1","3.5","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-88","01","경상남도","함양군","48870","경상남도 함양군 함양읍 함양로 911","경상남도 함양군 함양읍 삼산리 29-3","35.5031752327","127.7167864935","율림농산 60m 동쪽 방향","함양센터","N","Y","2011","1","3","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-87","01","경상남도","함양군","48870","경상남도 함양군 함양읍 용평4길 13","경상남도 함양군 함양읍 용평리 723-18","35.5177788412","127.7283547268","경상남도 함양군 주차장 내 화단 / 맛나식당,시민상회 맞은편","함양센터","N","Y","2011","1","3.5","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-86","01","경상남도","함양군","48870","경상남도 함양군 함양읍 월명길 62-5","경상남도 함양군 함양읍 백천리 230","35.5170132291","127.7793306750","창성다이아몬드공업 200m 서쪽 방향","함양센터","N","Y","2007","1","4","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-85","01","경상남도","함양군","48870","경상남도 함양군 함양읍 월명길 52","경상남도 함양군 함양읍 백천리 189-3","35.5179315200","127.778977","월명마을회관 앞 도로 140m 남쪽 방향","함양센터","N","Y","2006","1","2.5","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-84","01","경상남도","함양군","48870","경상남도 함양군 함양읍 월명길 34","경상남도 함양군 함양읍 백천리 303-6","35.5193563221","127.7793936488","월명마을회관 앞 도로 70m 북쪽 방향","함양센터","N","Y","2006","1","2.5","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-83","01","경상남도","함양군","48870","경상남도 함양군 함양읍 함양로 1077","경상남도 함양군 함양읍 백연리 57-2","35.5156542637","127.7241155709","백연쌀집 좌측 도로 120m 전방 /  2층집 앞 화단","함양센터","N","Y","2006","1","2.5","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-82","01","경상남도","함양군","48870","경상남도 함양군 함양읍 영림서길 30","경상남도 함양군 함양읍 백연리 67","35.5149714343","127.7251986816","영림서길30 앞 화단 / 국립농산물품질관리원 경남지원함양출장소 동쪽","함양센터","N","Y","2006","1","4","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-81","01","경상남도","함양군","48870","경상남도 함양군 함양읍 삼휴길 20","경상남도 함양군 함양읍 백연리 385-10","35.5177492771","127.7200635","삼휴길 22주택 동쪽 맞은편 인도","함양센터","N","Y","2006","1","4","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-80","01","경상남도","함양군","48870","경상남도 함양군 함양읍 용평3길 63-1","경상남도 함양군 함양읍 용평리 595-58","35.5161946859","127.729273","참조은주택 맞은편 / 성지써니빌 301동 앞 화단","함양센터","N","Y","2006","1","4","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-79","01","경상남도","함양군","48870","경상남도 함양군 함양읍 필봉산길 101-25","경상남도 함양군 함양읍 교산리 863-2","35.5254915976","127.728155","푸른마을 20m 서쪽 방향","함양센터","N","Y","2006","1","4","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-78","01","경상남도","함양군","48870","경상남도 함양군 함양읍 함양배움길 11","경상남도 함양군 함양읍 교산리 217","35.5254450462","127.7310523468","금성아파트 앞 인도","함양센터","N","Y","2006","1","3.5","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-77","01","경상남도","함양군","48870","경상남도 함양군 함양읍 한들로 79","경상남도 함양군 함양읍 이은리 277-127","35.5144698414","127.7288833209","인당쌀상회 앞 / 충혼탑 표지판 옆","함양센터","N","Y","2006","1","4","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-128","01","경상남도","함양군","48870","경상남도 함양군 함양읍 학사루3길 32-4","경상남도 함양군 함양읍 운림리 178-1","35.5176976388","127.7244779848","학사루3길 32-4 (주택 앞)","함양센터","N","Y","2018","1","6","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-127","01","경상남도","함양군","48870","경상남도 함양군 함양읍 학사루2길 15","경상남도 함양군 함양읍 운림리 156-3","35.5184117554","127.723816","학사루2길 15 (주택 옆)","함양센터","N","Y","2018","1","6","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-126","01","경상남도","함양군","48870","경상남도 함양군 함양읍 이은농공길 54","경상남도 함양군 함양읍 이은리 370-3","35.5101435569","127.7312707612","하얀햇살 공장 앞","함양센터","N","Y","2018","1","3.5","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-125","01","경상남도","함양군","48870","-","경상남도 함양군 함양읍 신관리 768-3","35.523739","127.739958","함양소방서 150m 서쪽 방향","함양센터","N","Y","2018","1","5","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-72","01","경상남도","함양군","48870","경상남도 함양군 함양읍 학동1길 17-1","경상남도 함양군 함양읍 신관리 193","35.519723","127.747493","빨간벽돌집 앞","함양센터","N","Y","2005","1","2.5","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-71","01","경상남도","함양군","48870","경상남도 함양군 함양읍 학동1길24","경상남도 함양군 함양읍 신관리 172","35.5197313465","127.748047","17-1번지 집앞","함양센터","N","Y","2005","1","2.5","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-70","01","경상남도","함양군","48870","경상남도 함양군 함양읍 학동길102","경상남도 함양군 함양읍 신관리 263-4","35.5176212661","127.745891","102번지 집앞 삼거리","함양센터","N","Y","2005","1","2.5","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-69","01","경상남도","함양군","48870","경상남도 함양군 함양읍 학동길 72","경상남도 함양군 함양읍 신관리 260-2","35.5181781704","127.7463090953","학동마을회관 남쪽 골목 150m 방향","함양센터","N","N","2005","1","2.5","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-68","01","경상남도","함양군","48870","경상남도 함양군 함양읍 돌북길 21","경상남도 함양군 함양읍 백연리 430-1","35.518533","127.719488","21번지 집앞 골목","함양센터","N","Y","2005","1","3.5","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-67","01","경상남도","함양군","48870","경상남도 함양군 함양읍 삼휴길 8-1","경상남도 함양군 함양읍 백연리 384-9","35.5182247764","127.721349","8-1번지 집앞 인도","함양센터","N","N","2005","1","4","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-66","01","경상남도","함양군","48870","경상남도 함양군 함양읍 돌북새길 48","경상남도 함양군 함양읍 백연리 448-1","35.520263","127.7181292004","경남아파트 뒷편 50m 동쪽 방향","함양센터","N","Y","2004","1","4","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-65","01","경상남도","함양군","48870","경상남도 함양군 함양읍 삼휴길 30","경상남도 함양군 함양읍 백연리 400-1","35.5178025839","127.7189775881","30번지 집 정문 왼쪽편","함양센터","N","Y","2004","1","4","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-64","01","경상남도","함양군","48870","경상남도 함양군 함양읍 대실곰실로 13","경상남도 함양군 함양읍 백연리 584","35.5201889701","127.7159940527","고운체육관 입구 맞으편 / 함양게이트볼 구장 앞","함양센터","Y","Y","2004","1","3","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-63","01","경상남도","함양군","48870","경상남도 함양군 함양읍 함양남서로 1245","경상남도 함양군 함양읍 백연리 450","35.5205466201","127.7182179409","함양노인복지회관 30m 서쪽 방향","함양센터","N","Y","2004","1","3","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-62","01","경상남도","함양군","48870","경상남도 함양군 함양읍 함양남서로 1225","경상남도 함양군 함양읍 백연리 462-2","35.519719","127.720145","동신알미늄 맞은편 인도","함양센터","N","Y","2004","1","3","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-61","01","경상남도","함양군","48870","경상남도 함양군 함양읍 돌북새길 25","경상남도 함양군 함양읍 백연리 434","35.518771","127.7190283298","24번지 집 맞은편 인도","함양센터","Y","Y","2004","1","3.5","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-60","01","경상남도","함양군","48870","경상남도 함양군 함양읍 돌북새길 20","경상남도 함양군 함양읍 백연리 477","35.5191037243","127.719622","20번지 집 맞은편 인도","함양센터","N","Y","2004","1","3.5","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-59","01","경상남도","함양군","48870","경상남도 함양군 함양읍 돌북새길 7","경상남도 함양군 함양읍 백연리 381-1","35.5188210794","127.7210000042","정효노인복지센터 15m 서쪽 방향","함양센터","N","Y","2004","1","3.5","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-58","01","경상남도","함양군","48870","경상남도 함양군 함양읍 돌북새길 1","경상남도 함양군 함양읍 백연리 380-11","35.5188979768","127.7214926521","다연주꾸미 옆 / 회전교차로 안","함양센터","N","Y","2004","1","3.5","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-57","01","경상남도","함양군","48870","경상남도 함양군 함양읍 함양남서로 1177","경상남도 함양군 함양읍 백연리 3-2","35.516752","127.723289","1177번지 집 앞","함양센터","N","Y","2004","1","4","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
"함양-상-56","01","경상남도","함양군","48870","경상남도 함양군 함양읍 함양남서로 1167","경상남도 함양군 함양읍 백연리 25-2","35.516035","127.724163","1167번지 집 오른편 인도","함양센터","N","Y","2004","1","4","100","함양소방서","055-960-9273","2019-04-30","5460000","경상남도 함양군"
